distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
9.253429129,2.530332634,0.289800224,1,1,1,1,0
1.041588108,1.344527462,1.763240887,0,0,0,0,0
45.7143726,0.25309893,0.89941258,1,0,0,1,0
12.58261347,0.498578199,1.310155683,1,1,0,0,0
1.31248121,1.956118442,2.284229687,0,0,0,0,0
29.45692001,0.700472931,0.597815538,1,0,0,0,0
3.920549541,0.916208011,11.06136511,1,0,0,1,1
4.786383098,0.337899496,0.331366122,1,0,0,0,0
10.26320319,10.58920634,0.360171581,1,1,0,0,0
18.21466582,0.417035675,0.130309365,1,0,0,1,0
18.78962376,2.808864697,1.052029842,1,1,0,1,0
6.219727915,14.5411231,1.743087199,1,0,0,1,0
19.22658066,1.316821917,1.397760163,1,0,0,0,0
5.242495345,1.120695826,0.116526825,1,1,0,0,0
8.742262988,4.036303361,0.316772802,1,1,0,1,0
5.164514925,0.134158867,1.515772774,1,1,0,1,0
6.232874982,0.266829179,0.25113323,1,1,0,1,0
0.925142248,1.633024396,0.547375488,0,1,0,0,0
58.519605404,0.955969301,3.80249911,1,0,0,1,0
4.520323925,0.210792795,0.251854206,1,0,0,0,0
51.72757461,43.60016348,0.534573522,1,0,0,0,0
0.943784425,6.521812567,0.752447854,0,0,0,1,0
3.079684248,0.011412244,1.654681836,1,1,0,0,0
2.653618408,10.3567007,0.195569431,1,0,0,0,0
58.519605404,2.239655671,0.579899699,1,0,0,1,0
34.38131897,0.28155523,0.340750659,1,0,0,0,0
58.519605404,2.142863925,7.336107299,1,0,0,1,1
4.375787887,1.02994342,0.863182867,1,1,1,1,0
6.971876179,4.131341893,2.135565723,1,0,0,0,0
27.26132664,22.88490679,4.062827282,1,0,0,1,1
2.89831358,0.231522647,0.227163271,1,1,0,0,0
58.519605404,1.549303722,0.841741703,1,0,0,0,0
15.35344992,0.012725927,0.406816527,1,0,0,0,0
26.14908022,0.081935816,2.790236049,1,0,0,1,0
3.195000794,0.206769247,0.465192713,1,0,0,1,0
9.876083005,0.017087782,0.209627187,1,0,0,0,0
25.9682704,0.727218961,0.590861577,1,0,0,1,0
4.757314936,0.038767327,1.53044368,1,1,0,1,0
1.574165812,0.262132071,1.119707633,0,1,0,1,0
18.23467025,0.087387722,2.253683707,1,0,0,0,0
4.206690292,1.225655056,0.921663803,1,0,0,1,0
25.5391546,0.278563123,7.87085173,1,0,0,0,0
8.073601184,0.381373432,0.184437241,1,1,0,0,0
4.612551722,0.283382766,3.790123143,1,1,0,0,0
6.126220097,1.446680784,1.31735847,1,0,0,0,0
7.114020779,0.189363311,0.333930306,1,0,0,1,0
3.047629567,0.258016549,1.638747965,1,0,1,0,0
8.516022866,0.07821848,0.365342545,1,1,0,1,0
58.519605404,0.567765415,1.317323641,1,0,0,0,0
1.072745835,0.054175992,2.994467588,0,0,0,1,0
9.457382774,1.08093633,0.227977615,1,1,0,0,0
21.70050024,2.006320971,8.67294724,1,0,0,1,1
10.61668521,0.410203192,2.538058176,1,0,0,1,0
51.22880222,0.761452801,1.048935607,1,0,0,1,0
8.576150747,10.30384749,1.039729126,1,1,0,0,0
1.850334532,0.215079267,10.15408793,0,0,0,1,1
4.161246382,0.114210588,1.366107898,1,0,0,1,0
0.551119893,6.59264913,0.634536781,0,0,0,0,0
13.00420193,0.334553679,0.928355895,1,1,0,1,0
58.519605404,0.43564409,1.930659366,1,0,0,1,0
23.96955142,0.899241166,0.512402002,1,0,0,1,0
11.39925079,2.091750813,0.592515901,1,0,0,1,0
40.04663977,0.104789698,6.099579598,1,0,0,1,1
1.498458226,1.747308147,4.152664542,0,0,0,0,1
19.67210307,0.769646163,1.459197874,1,0,0,1,0
4.214113904,1.11660476,1.001890529,1,1,0,0,0
4.306401026,72.71168565,1.697395184,1,1,0,1,0
23.73381705,0.605436793,0.489552838,1,1,0,0,0
1.466504051,0.066977629,1.536044901,0,0,0,0,0
3.56156303,85.72418276,2.88998766,1,0,0,1,1
18.00852025,0.321346624,1.304047496,1,1,0,0,0
6.992350371,0.066873386,0.744530647,1,0,0,1,0
19.96887073,0.083149439,18.87694438,1,0,0,1,1
58.519605404,2.732165892,2.992913349,1,1,0,1,0
1.539264116,7.110163973,0.902950085,0,0,0,1,0
14.16532872,0.36153623,2.762980911,1,0,0,0,0
6.083404963,2.724666349,0.046769019,1,0,1,1,0
9.042531576,3.655417865,0.901551725,1,0,0,0,0
8.513622527,0.158673829,1.928531723,1,1,0,1,0
58.519605404,0.113148142,0.616155326,1,0,0,0,0
3.543556163,0.687715522,0.580105794,1,1,0,0,0
3.24185815,0.007901758,1.485787103,1,1,0,0,0
58.519605404,0.263738788,8.040582907,1,0,0,0,0
28.77609495,4.164082151,0.19986993,1,0,0,0,0
16.93219231,0.051195771,0.590526603,1,0,0,0,0
0.592966484,2.798839808,0.337316236,0,0,0,1,0
1.5789531,0.234019099,0.549039519,0,1,0,1,0
9.406313748,0.210133316,3.800193238,1,1,0,1,0
13.52813402,3.847085469,1.234466178,1,0,0,1,0
40.8932219,1.033353014,0.209332307,1,1,0,1,0
58.519605404,0.349368524,0.682059024,1,0,0,1,0
50.1777818,0.441512667,1.490876606,1,1,0,1,0
0.881470591,4.097320882,6.904634734,0,0,0,1,1
0.893315183,0.423656865,3.443114832,0,1,0,1,0
58.519605404,0.65781057,5.77439523,1,0,0,0,0
0.359710214,4.373889205,7.923487624,0,0,0,1,1
58.09689972,0.091981718,1.074670337,1,0,0,0,0
30.48573637,27.82255533,0.855570252,1,1,0,1,0
1.220339395,1.97282987,2.338456999,0,0,0,1,0
58.519605404,0.275683649,0.137083917,1,0,0,1,0
11.76317031,2.275465864,2.65410659,1,1,1,1,0
35.80890632,2.049536029,2.892597367,1,1,0,0,0
58.519605404,0.593495114,1.832508142,1,1,0,0,0
11.65290489,0.106870893,0.175185666,1,0,0,0,0
19.81322949,0.773369551,10.62838518,1,1,0,1,1
58.519605404,1.284359105,0.087249836,1,0,0,0,0
2.693203743,0.053090032,0.719302488,1,0,0,1,0
12.4482146,0.186041174,1.808703747,1,1,0,1,0
22.18310697,2.699249436,1.696600889,1,1,0,0,0
58.519605404,1.22028321,1.829136587,1,0,0,1,0
58.519605404,32.79290942,2.780228608,1,0,0,1,0
58.519605404,5.218815754,0.534671028,1,1,0,1,0
3.313500102,0.084338685,0.129244412,1,1,0,1,0
13.17890649,0.245085533,0.351917963,1,0,0,1,0
9.459554508,0.736246762,0.129744653,1,0,0,0,0
13.10828565,0.062573014,0.272171978,1,0,0,1,0
6.874711991,0.128476977,0.698125925,1,0,0,0,0
18.75845266,1.470866596,0.991462408,1,0,0,1,0
17.89125523,0.372856185,1.175941826,1,0,0,1,0
9.000137686,1.728713821,0.521749634,1,0,0,0,0
42.53117006,3.975485199,0.988444537,1,0,0,1,0
31.01066244,9.812576843,5.609430979,1,0,0,1,1
33.00370444,0.216667527,1.847919131,1,0,0,1,0
4.297721632,8.651924864,0.389305407,1,1,0,0,0
0.700445462,0.645965849,5.555218263,0,0,0,1,1
8.601518008,0.384205717,2.060461583,1,0,0,1,0
8.161963049,1.598591382,2.035488909,1,0,0,1,0
35.17689525,0.327221227,0.44808053,1,1,0,1,0
1.988838442,6.391169052,0.187134833,1,1,0,0,0
33.14178523,154.4813372,1.301147356,1,1,0,0,0
1.844791782,9.451577893,0.08437107,0,0,0,0,0
1.62167818,0.469865026,0.372989846,0,1,0,0,0
58.519605404,10.16168641,0.913675946,1,0,0,0,0
1.392002756,0.369592056,0.547652139,0,1,1,1,0
18.20618652,2.22648192,0.4540137,1,0,0,1,0
2.497076666,1.20589252,1.608874092,1,1,0,0,0
15.05293461,0.080174973,0.901079199,1,1,0,0,0
33.99385903,0.070407564,4.915057045,1,0,0,1,1
5.956788654,0.919579942,0.734328331,1,0,0,1,0
20.48444133,4.401591951,0.44344404,1,0,0,1,0
6.771433256,1.37938503,6.900110197,1,0,0,1,1
19.00191692,0.870824446,2.901784803,1,0,0,1,0
58.519605404,0.718914145,1.136152761,1,0,0,0,0
58.519605404,0.21284986,0.243092191,1,1,0,1,0
58.519605404,0.146523162,0.323884563,1,0,1,1,0
8.399716269,3.227017681,0.338766623,1,0,0,1,0
3.128625403,2.630760253,3.36790957,1,0,0,1,0
30.79018466,0.48125151,4.640692664,1,1,0,1,1
0.816476647,2.456456715,0.891760521,0,0,0,0,0
7.159527341,0.869153189,0.946787564,1,0,0,1,0
58.519605404,3.261390433,1.512867442,1,0,0,1,0
13.10246133,23.92486601,0.432220673,1,0,0,0,0
0.721395058,0.471201511,0.125927793,0,1,0,1,0
15.65645516,0.432796364,0.506633841,1,0,0,1,0
3.06109373,4.199886958,3.146310947,1,0,0,1,0
58.519605404,4.124376283,1.043212788,1,1,0,1,0
7.477975079,2.972877449,0.504191262,1,1,0,1,0
12.33062536,0.205423753,0.556257298,1,1,0,1,0
44.0661185,1.92302496,0.372523071,1,1,0,1,0
1.115265043,142.1427428,2.302775975,0,0,0,1,1
16.58659358,10.47463658,0.125885226,1,1,0,1,0
1.073915147,1.150953517,0.373675336,0,1,0,1,0
20.8811582,0.025187791,0.540949833,1,1,0,1,0
4.472184111,0.1683951,5.47377158,1,1,0,0,0
45.3307475,0.905524859,1.651652659,1,0,0,1,0
8.521950761,1.793249283,2.354996919,1,0,0,1,0
8.936662835,1.062580412,1.398703936,1,0,1,0,0
58.519605404,0.201612113,3.136866482,1,1,0,1,0
11.1368366,0.364535307,0.154074742,1,0,0,1,0
11.4115141,5.149775586,0.559239266,1,0,1,0,0
4.777993293,0.106756232,0.482155749,1,0,0,1,0
7.097687861,9.569795528,0.258549923,1,0,0,1,0
58.519605404,0.707199661,4.435405431,1,0,0,0,1
14.82613558,0.562046568,4.194527798,1,1,0,0,0
9.193787446,0.648588875,1.661277721,1,0,0,1,0
3.522072203,0.281054537,0.781494379,1,0,0,1,0
2.613269622,0.213847544,1.404347933,1,0,0,0,0
6.480812131,1.552791648,0.421126071,1,0,0,0,0
2.98305224,1.825412868,0.753131586,1,0,1,0,0
0.692656416,0.139673563,2.4468464,0,0,0,1,0
58.519605404,0.051450982,0.115267944,1,0,1,0,0
20.10284772,2.219077276,1.596574235,1,1,1,0,0
19.80308515,0.891243751,0.41691508,1,0,0,1,0
27.94657461,6.864601226,1.605333527,1,1,0,0,0
22.2679309,0.446894544,2.633032937,1,1,0,0,0
42.67734228,4.347619699,0.885280119,1,0,0,0,0
3.190990425,0.185651513,4.369037377,1,0,0,1,1
3.287765782,0.133363665,0.667613717,1,1,0,1,0
58.40917624,1.783907476,0.787246032,1,0,0,1,0
39.41243581,1.539161738,1.762040287,1,1,0,1,0
16.05532786,0.211908633,4.630459869,1,0,0,1,1
45.62715906,9.208664168,1.535493765,1,0,0,1,0
24.49951031,2.98424377,0.775431388,1,1,0,1,0
20.7310739,1.681666574,0.333386479,1,1,0,0,0
14.92931738,0.572836133,1.022059228,1,1,0,1,0
48.06741383,0.190623632,0.936055757,1,0,0,0,0
0.624738171,0.297161691,0.355466959,0,1,0,0,0
5.873970732,0.820601856,0.804699349,1,0,0,1,0
1.772835997,0.297781552,6.477382103,0,1,0,1,1
8.202956884,0.269954121,0.559966432,1,0,0,1,0
8.091789313,4.080498925,0.604063713,1,0,0,1,0
6.562263066,0.516217962,0.679551556,1,0,0,1,0
2.257117344,9.516948907,0.48734265,1,0,0,1,0
1.341757066,1.188517162,1.116941402,0,0,0,1,0
16.93264216,36.41663864,0.939256553,1,1,0,1,0
3.167593936,1.076111181,3.903117504,1,1,0,1,0
46.57200103,7.184808007,3.043877372,1,1,0,0,0
58.519605404,0.564100441,1.180859236,1,0,0,1,1
43.41219163,6.70250808,3.781957779,1,0,0,1,0
17.61272803,3.79601216,0.101593851,1,1,0,1,0
5.024627571,0.159238398,0.353050516,1,0,0,1,0
38.78541507,0.1292747,1.4118871,1,0,0,0,0
4.637118489,2.346279627,0.427909683,1,0,0,0,0
5.194921427,2.761313277,2.637455426,1,1,0,1,0
36.96955366,1.329957405,22.50057511,1,0,0,1,1
45.04117747,28.88400532,1.472360153,1,0,0,1,0
58.519605404,0.397756828,3.014932392,1,0,0,1,1
8.596253232,0.248016746,0.770266567,1,0,0,0,0
13.98289275,0.456557644,1.138877813,1,1,0,1,0
5.119126027,1.745595603,0.74643447,1,0,0,0,0
5.119027579,0.362615314,0.105015376,1,1,0,1,0
0.775042513,1.047312297,1.845891098,0,1,0,1,0
8.409674819,5.506750533,1.068003362,1,0,1,0,0
1.126993668,16.21959882,0.716270518,0,0,1,1,0
3.957887393,0.096863464,1.769688817,1,0,0,1,0
1.452793893,4.926456599,0.107537674,0,0,0,0,0
9.210125742,2.279454405,0.22907282,1,1,0,1,0
4.548873303,0.26860202,0.048709838,1,1,0,0,0
7.902718835,0.877250157,4.348969753,1,1,0,1,1
1.762734255,4.289534586,0.080010809,0,0,1,1,0
18.46372145,1.338875118,1.640262652,1,0,0,1,0
10.8322417,0.152476851,1.005455056,1,1,0,1,0
6.717933198,0.034376095,0.511376213,1,1,0,1,0
48.67364183,0.394564239,2.187855565,1,0,0,1,0
9.817119814,0.22256281,0.692258347,1,1,0,1,0
1.281863771,4.926874518,0.786426272,0,0,1,0,0
1.87586852,0.429003922,24.92818045,0,1,0,0,0
1.737642024,0.885778332,0.839931675,0,0,0,0,0
11.63790072,3.305896218,3.300343286,1,0,0,0,0
5.455264188,10.00423311,1.363799951,1,0,0,1,0
2.609539101,0.816894721,0.986588789,1,1,0,1,0
1.292404169,0.689233664,0.262862459,0,1,0,0,0
11.94681473,2.207615966,0.368162272,1,0,1,1,0
3.323158558,13.05563502,0.498270869,1,0,0,0,0
3.722251349,1.821427272,0.320123969,1,0,0,1,0
58.519605404,0.293728351,0.890860789,1,0,0,0,0
6.090638283,1.172047905,1.135564236,1,0,0,1,0
8.390675525,0.237136571,2.273053615,1,0,1,1,0
58.519605404,0.9200214,1.665786454,1,1,0,0,0
58.519605404,1.672844487,0.308891867,1,0,0,0,0
8.911835971,0.927196623,0.762790478,1,0,0,1,0
0.24455402,0.64028385,6.861962,0,1,1,1,0
58.519605404,18.07606967,1.090110879,1,1,0,0,0
1.939133128,0.640278995,0.576444882,1,0,0,0,0
9.904382013,0.352817922,1.475984847,1,0,0,1,0
1.878591915,0.951046068,10.25563768,0,0,0,0,1
0.301990149,3.873924803,2.812100864,0,0,0,1,0
6.718171712,1.113848803,3.910918521,1,1,0,1,0
2.74408411,1.886886139,0.174788187,1,0,0,0,0
5.980934601,1.169491098,1.325670108,1,1,0,0,0
7.968040493,0.117576516,0.887347939,1,0,0,1,0
1.904561304,0.62037874,0.390049649,1,0,0,1,0
58.519605404,13.76364633,2.553197078,1,0,0,0,0
10.78387315,0.057191054,1.066458502,1,0,0,0,0
1.196386825,7.090252803,2.834540237,0,0,0,0,0
21.70455348,0.106078755,1.920479124,1,1,0,1,0
13.233908,0.113551846,8.128124756,1,0,0,1,1
9.079765323,0.545357593,0.538931795,1,0,0,1,0
31.64809295,1.813494904,2.925966007,1,0,0,0,0
21.03765138,6.560919978,0.90741987,1,1,1,1,0
37.08727734,0.056757773,0.334781625,1,0,1,0,0
3.490141592,0.743564955,4.309099749,1,0,0,1,1
21.25097955,1.056787798,1.162479628,1,0,0,0,0
9.800181674,0.246437304,0.457180773,1,0,0,1,0
1.826872268,0.537275776,2.49638502,0,1,0,1,0
12.54236252,0.346582644,1.916333817,1,0,0,0,0
10.57990681,20.02506766,3.456092776,1,0,0,0,0
37.7703172,0.267427589,5.301704768,1,0,0,1,1
1.501498062,0.042520234,7.110785166,0,0,0,1,1
16.16497214,0.636363858,1.465484408,1,0,0,1,0
17.95631589,0.714042911,2.546612662,1,0,0,1,0
35.30197019,0.277615195,5.053124476,1,0,0,1,1
58.519605404,0.772679215,0.426298344,1,0,0,1,1
17.07583563,0.248749358,1.299314039,1,0,0,1,0
38.40183591,1.188957211,1.507955391,1,1,0,1,0
10.4709775,0.255936789,0.931851657,1,1,1,1,0
23.61257301,5.89684323,2.837144829,1,1,0,1,0
10.2376873,1.597653905,1.280417488,1,1,0,0,0
21.44670412,1.74655274,3.608449049,1,1,0,0,0
6.020423307,1.051464719,0.172856159,1,0,0,1,0
26.72430937,1.672841312,0.228686568,1,1,0,1,0
58.519605404,0.040495605,0.318185065,1,0,0,1,0
19.14689826,0.806918049,0.626041033,1,0,0,0,0
4.258613792,0.179478658,0.829166383,1,1,0,0,0
0.710158024,0.711242897,2.002111931,0,0,0,0,0
43.48566127,1.435593728,3.235531833,1,1,1,1,0
11.90542191,0.417850574,0.796480084,1,1,0,0,0
0.815006098,5.999826892,0.963803007,0,0,0,1,0
22.37452143,1.023908404,0.21391162,1,0,0,0,0
5.218362951,2.437790554,4.875075469,1,0,1,1,0
0.273971891,0.030228828,4.709509176,0,1,1,0,0
4.636058582,1.235543125,0.114711451,1,0,0,1,0
3.762394145,0.137438528,0.548128337,1,0,0,1,0
9.766767597,4.849725463,1.019203433,1,0,0,1,0
9.312280182,0.114514063,0.555356584,1,1,0,0,0
8.026439168,41.13290995,0.577406267,1,0,0,1,0
15.25744267,0.043686109,0.46781146,1,1,0,1,0
4.118550276,0.708034769,0.278548853,1,0,0,0,0
18.39316356,13.72625412,0.851525689,1,0,0,1,0
1.491221043,1.832276163,1.173606091,0,1,0,0,0
58.519605404,1.789376287,0.268920092,1,0,0,1,1
1.786803831,27.31168339,1.718821682,0,0,0,0,0
17.22844905,1.903187815,0.151657712,1,0,0,0,0
4.377997181,0.195104859,1.721661299,1,0,0,1,0
5.964500472,0.326839034,1.150132571,1,0,0,1,0
4.884804863,11.30083676,0.726101505,1,1,0,1,0
4.296873151,0.203483898,0.395692458,1,1,0,0,0
7.158975014,33.43390894,0.995876506,1,0,0,1,0
5.825388795,0.190857911,2.924963118,1,0,0,1,0
12.1072211,4.740600227,1.416011899,1,0,1,0,0
4.98104816,0.737691973,0.49108334,1,1,1,1,0
58.519605404,0.010897244,0.969557415,1,0,1,0,0
4.741377961,0.364327461,2.201297593,1,1,0,0,0
2.905366764,0.096678458,0.56394116,1,1,0,0,0
9.800374331,0.157373833,1.023543829,1,0,0,1,0
5.802132803,0.108900557,0.660805536,1,1,0,1,0
21.07869562,10.8195314,0.32673007,1,0,0,1,0
1.916500221,0.329203412,1.197010073,1,0,0,1,0
58.43651347,0.516752629,3.008131761,1,0,0,0,0
5.831238496,0.961052414,1.458967815,1,1,0,1,0
1.221814418,2.319607149,0.474585501,0,0,0,1,0
0.890055305,4.361109683,3.561547075,0,1,0,1,0
4.215430819,0.05703193,4.55156695,1,0,0,1,1
2.396993538,0.055354739,0.481162506,1,1,0,0,0
2.543450568,3.702560519,3.738177461,1,0,0,0,0
28.60155015,0.205676322,4.216689902,1,0,0,1,1
10.93817411,0.179541681,19.75968006,1,1,0,1,1
8.862713822,4.504259616,2.101837336,1,1,0,1,0
0.890427202,24.67650867,0.099155138,0,1,0,1,0
4.52082915,1.433462178,0.103118072,1,1,0,1,0
54.86814225,0.603892991,0.717049457,1,1,0,1,0
53.02316888,0.356432179,1.455655204,1,1,1,1,0
25.61513506,1.217359418,0.468834241,1,0,0,1,0
58.519605404,4.229208338,2.916073708,1,0,0,1,1
26.92087531,2.231589499,1.855668689,1,1,0,0,0
57.9038228,0.403241007,0.443859513,1,1,0,0,0
56.23151018,0.413687683,0.524264623,1,0,0,0,0
7.564755676,0.173458264,0.869565004,1,1,0,1,0
58.519605404,8.459937288,7.551480972,1,1,1,0,0
51.29451168,0.024391991,8.593967101,1,0,0,0,0
3.532381287,0.940080789,1.464935563,1,1,0,1,0
53.74731891,0.578045972,1.931774484,1,0,0,1,0
11.0645992,0.168659572,2.517162959,1,1,0,0,0
0.78380176,0.612809979,1.256104298,0,0,0,1,0
0.476257821,0.439551595,0.412838936,0,0,1,0,0
58.519605404,0.539522167,1.219975109,1,0,1,0,0
1.133142275,1.42235679,5.444706926,0,1,0,0,0
58.519605404,0.940559749,0.557836887,1,0,0,0,0
12.35973671,4.210062035,2.187995054,1,0,0,1,0
0.582214463,0.031439193,2.626403084,0,0,1,0,0
58.519605404,1.388194987,1.454781067,1,0,0,0,0
1.709352317,1.225609824,1.292496781,0,1,0,1,0
0.704401717,5.444327255,0.535526801,0,0,0,1,0
10.4111852,0.179209449,0.437456189,1,1,0,1,0
7.861303334,0.343173644,0.884323087,1,1,0,0,0
20.31204628,0.326631726,2.195940522,1,0,0,1,0
1.684916696,0.495404254,1.477476435,0,1,0,1,0
0.551442282,0.995602146,0.663984978,0,0,1,1,0
1.835689105,6.182134026,2.815041696,0,0,0,1,0
6.008611403,0.456320581,0.408785107,1,0,0,1,0
51.59056679,1.404684425,8.843433537,1,1,0,1,1
9.947672668,1.372421389,0.285091285,1,1,1,0,0
13.23426169,4.859466364,2.482912643,1,0,1,1,0
3.940351831,0.251182224,0.322660051,1,0,0,1,0
9.174381024,0.916752319,1.752906449,1,0,0,1,0
42.65060589,0.803050186,1.274820737,1,0,0,1,0
0.623633934,0.666033575,0.571056615,0,1,0,1,0
27.75710473,3.225075422,2.923958721,1,0,0,1,0
6.660252697,2.743923296,7.464387903,1,1,0,0,0
16.48335126,5.151203519,0.147098875,1,0,0,0,0
19.57019038,0.571122314,0.792784228,1,1,0,0,0
9.018710215,0.167246957,0.227803907,1,1,0,1,0
8.960736523,25.18884642,1.093917338,1,0,0,1,0
8.732566501,2.104517432,0.675795065,1,0,0,0,0
1.44058768,4.473948303,3.914213782,0,1,0,0,0
32.06204635,0.536777528,0.428357293,1,1,0,1,0
2.969597288,7.145754222,2.239505917,1,1,0,0,0
6.642879113,0.845444951,2.219385431,1,0,0,1,0
53.57354414,1.890698861,1.219165172,1,0,1,1,0
1.534463503,0.40495447,3.603490998,0,1,0,0,0
1.353509746,6.643943756,0.256721917,0,0,0,0,0
9.082420665,0.186783235,0.460061084,1,1,0,1,0
17.66941738,0.21903134,0.248819721,1,1,0,1,0
15.08770021,1.355921473,0.689836043,1,0,0,0,0
9.053835106,3.199020522,3.140148445,1,1,0,1,0
41.51195289,0.704569158,3.437771828,1,0,0,1,0
21.13429929,0.535500496,2.265375434,1,0,0,1,0
16.79556981,0.967285069,0.405406657,1,0,0,0,0
9.339776329,15.11181536,0.860132714,1,0,0,1,0
11.59680517,0.9700204,2.472757213,1,1,0,1,0
8.360615269,4.477654389,0.868826665,1,0,0,1,0
0.834671559,0.179305224,2.119719546,0,0,0,1,0
58.519605404,3.812391565,3.8108529,1,1,0,0,0
11.87622437,0.059046389,1.503667245,1,1,0,1,0
58.519605404,0.110279324,0.320966789,1,0,0,0,0
3.844800975,3.046178969,0.460922448,1,0,0,0,0
5.154939507,0.212168883,0.265948171,1,0,0,1,0
12.67595662,1.210366627,0.875191736,1,1,0,1,0
17.35488456,3.450371993,0.357860621,1,1,0,1,0
58.519605404,12.45927464,1.791019567,1,0,1,0,0
3.005908711,0.0970911,9.981809743,1,1,0,0,0
17.26263179,0.659594691,0.182394963,1,0,0,0,0
2.415753815,0.196261994,3.270392731,1,1,0,0,0
3.108276969,0.180296701,0.992481605,1,0,0,0,0
28.16858912,4.280736996,3.729117962,1,1,0,1,0
9.407455986,61.36023329,0.437207442,1,0,0,1,1
2.444743386,1.065168865,0.363294799,1,0,0,1,0
5.405232997,0.221153439,1.397058674,1,0,0,1,0
58.519605404,2.725297572,1.863351807,1,1,0,1,0
58.519605404,0.146460071,0.516812499,1,0,0,0,0
8.916563759,13.13587601,4.324789816,1,0,0,1,1
58.519605404,24.64941897,15.71798706,1,0,0,1,1
9.684328716,0.346417154,0.285674962,1,1,0,1,0
1.129281224,0.60448639,0.115343241,0,0,0,0,0
11.22722447,0.772871801,0.712657618,1,0,0,0,0
6.624953387,0.198475486,1.760416692,1,0,0,0,0
17.48295991,0.00595553,0.667281311,1,0,0,1,0
24.15763266,39.26049999,1.573666233,1,0,0,0,0
13.02112657,5.595239269,1.298396619,1,0,0,0,0
6.406578821,2.740201273,0.954184395,1,0,0,1,0
39.8116618,0.564402238,0.283532479,1,0,0,0,0
58.519605404,3.288683093,0.214953998,1,0,0,0,0
4.524441079,0.573239277,2.225981219,1,0,0,0,0
0.605006518,17.95080687,0.062475428,0,1,0,1,0
1.107312328,3.373658676,1.062682307,0,0,1,0,0
4.806763504,0.106261407,0.380307048,1,0,0,1,0
48.86365349,1.422524591,1.083887464,1,0,0,1,0
8.518186295,0.958826468,1.652992029,1,1,0,0,0
1.705572343,1.422795377,1.666509622,0,0,0,0,0
1.111062052,0.119050944,0.930218358,0,0,0,1,0
0.561364548,567.5192136,0.776131881,0,0,1,1,0
0.582306827,0.26750017,0.291598685,0,0,0,1,0
2.679734553,0.236901474,0.367057645,1,1,0,1,0
37.65820818,0.792190157,3.904556826,1,1,0,0,0
25.53073685,0.140314779,0.249118007,1,0,0,1,0
5.576224028,1.987858161,0.21521895,1,1,0,1,0
5.383718505,2.490602547,0.453679761,1,0,0,1,0
0.256856845,0.946981744,0.366623759,0,0,0,1,0
8.294862111,0.855540468,0.274550953,1,1,1,1,0
58.519605404,1.393417474,0.456779361,1,1,0,1,0
58.519605404,5.690720103,0.245108328,1,0,0,0,0
17.32106279,103.640462,0.215551387,1,0,0,1,1
2.919267231,0.343036674,0.802847319,1,0,0,0,0
58.519605404,0.50035029,0.707782902,1,1,1,0,0
5.089607762,3.325132946,0.568357637,1,1,0,1,0
23.50839205,0.236797123,3.498289627,1,0,0,1,0
10.64429383,1.950842538,2.117622245,1,0,0,1,0
6.519389413,0.771730443,1.755845484,1,0,0,1,0
1.370538398,0.470310569,2.141715566,0,0,0,1,0
32.90361077,0.086982159,1.557583178,1,1,0,1,0
29.37006624,0.174900594,1.835450604,1,1,0,0,0
43.19544691,0.072514186,2.413246199,1,0,1,1,0
23.61263436,6.835179094,1.850057881,1,0,1,0,0
17.44295094,0.599117939,1.73090454,1,1,0,1,0
29.01141463,2.545546612,5.062094837,1,1,0,1,1
34.58290721,0.89621358,0.228364288,1,0,0,1,0
3.98070394,5.433278922,0.364215042,1,0,0,1,0
5.187289363,2.086302982,2.594166815,1,0,0,1,0
26.52074746,7.188641583,0.821124096,1,1,0,0,0
0.511563551,1.235862655,1.003730731,0,1,0,1,0
0.814390642,11.91605116,2.624176031,0,0,0,0,0
13.56498565,6.727980153,1.498906266,1,0,0,1,0
2.887712807,2.22922367,2.844549931,1,0,0,1,0
46.57278163,0.107756288,1.597517328,1,1,0,1,0
34.00823075,0.367860882,0.571004012,1,1,0,1,0
1.338905407,15.2673955,0.7864264,0,1,0,0,0
39.04805176,0.772660837,2.19629226,1,1,0,1,0
7.360361412,13.69805937,0.426759647,1,0,0,1,0
55.39030309,0.026770815,0.256204927,1,0,0,0,0
4.027856829,0.011991554,3.3832198,1,1,0,1,0
4.634678295,1.94883429,1.250433338,1,0,1,1,0
27.57916529,0.030791802,1.33619646,1,0,0,1,0
57.42422511,1.913080706,0.412949282,1,0,0,1,0
58.519605404,0.795628319,1.701599045,1,1,0,0,0
58.519605404,0.173136988,0.187529074,1,1,0,1,0
2.915172288,0.098019344,0.215251029,1,0,0,1,0
30.50011986,0.890961382,4.795639503,1,0,0,0,0
0.514251899,2.443413961,0.170947159,0,0,0,0,0
15.2214838,0.014757811,0.625894536,1,1,0,1,0
14.68102483,18.77850331,0.657584195,1,1,0,1,0
0.871904937,0.30490315,1.912430357,0,0,0,1,0
2.786793058,2.364378043,1.440360645,1,0,0,0,0
58.519605404,1.277960727,0.371048094,1,1,0,1,0
4.810037882,0.142028518,3.622420925,1,1,0,1,0
1.745169181,3.028400208,1.231908707,0,0,0,0,0
0.467594635,0.045173783,2.121289664,0,1,0,1,0
1.609004406,6.45079009,0.80925682,0,0,0,1,0
